vendor_id,pickup_datetime,dropoff_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,rate_code,passenger_count,trip_distance,payment_type,fare_amount,extra,mta_tax,imp_surcharge,tip_amount,tolls_amount,total_amount,store_and_fwd_flag
VTS,1.38800556E9,1.38800568E9,-73.948972,40.781797,-73.94581,40.778247,1,5,0.41,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.40460852E9,1.40460864E9,-73.988535,40.721402,-73.987527,40.720207,1,1,0.16,CRD,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.38628866E9,1.38628878E9,-73.99114,40.774797,-73.98764,40.780092,1,6,0.46,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.35802398E9,1.3580241E9,-73.976737,40.758367,-73.97329,40.760047,1,1,0.05,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.37747406E9,1.37747418E9,-73.983587,40.74383,-73.982565,40.747932,1,5,0.45,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.34704818E9,1.3470483E9,-73.992457,40.743607,-73.986885,40.760445,1,2,0.29,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.38638808E9,1.3863882E9,-74.005385,40.727942,-74.005425,40.723047,1,1,0.41,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.41159894E9,1.41159906E9,-73.984092,40.774722,-73.982062,40.778072,1,1,0.33,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.35053028E9,1.3505304E9,-73.985495,40.723242,-73.987967,40.71876,1,1,0.37,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.40001576E9,1.40001582E9,-73.975737,40.751777,-73.978492,40.745882,1,1,0.5,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.3818882E9,1.38188832E9,-73.949212,40.777007,-73.94561,40.777017,1,1,0.34,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.41116556E9,1.41116568E9,-73.981855,40.767342,-73.974905,40.764422,1,1,0.43,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.35000228E9,1.3500024E9,-73.968067,40.76288,-73.971115,40.766618,1,1,0.41,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.36648986E9,1.36648992E9,-73.987947,40.779845,-73.978697,40.777277,1,1,0.58,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.39880586E9,1.39880598E9,-73.987082,40.77117,-73.98325,40.776317,1,1,0.45,CRD,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.40874384E9,1.40874396E9,-73.98478,40.73641,-73.98558,40.73261,1,6,0.26,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.3595853E9,1.35958542E9,-73.962507,40.775977,-73.962507,40.775977,1,6,0.32,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.38870552E9,1.3887057E9,-73.984902,40.76412,-73.98105,40.765242,1,5,0.29,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.3588158E9,1.35881598E9,-74.00261,40.724877,-74.004725,40.723635,1,1,0.25,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.36772694E9,1.36772712E9,-73.983267,40.745325,-73.983808,40.743527,1,2,0.4,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.38345576E9,1.38345588E9,-73.903072,40.745717,-73.903072,40.745717,1,1,0.42,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.40071536E9,1.40071548E9,-73.993385,40.727612,-73.991287,40.723877,1,2,0.38,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.352163E9,1.35216312E9,-73.992352,40.758422,-73.995245,40.75961,1,1,0.35,CRD,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.35629382E9,1.35629388E9,-73.989462,40.774587,-73.987415,40.775387,1,1,0.37,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.39045536E9,1.39045548E9,-73.976277,40.760115,-73.97755,40.754017,1,1,0.58,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.3647621E9,1.36476222E9,-73.982875,40.735312,-73.983355,40.731677,1,1,0.34,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.38128958E9,1.3812897E9,-73.985508,40.723497,-73.987598,40.719952,1,2,0.32,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.35854064E9,1.35854076E9,-73.98093,40.76972,-73.981978,40.771955,1,1,0.26,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.3932069E9,1.39320702E9,-73.977073,40.762547,-73.976152,40.765582,1,5,0.29,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.38817902E9,1.38817914E9,-73.98786,40.745802,-73.98888,40.74884,1,1,0.29,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.41203802E9,1.41203814E9,-73.966238,40.799762,-73.966063,40.800055,1,5,0.03,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.37496558E9,1.3749657E9,-73.98338,40.781375,-73.987052,40.776445,1,2,0.41,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.40071512E9,1.40071518E9,-73.987555,40.73292,-73.987643,40.730057,1,1,0.27,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.37004984E9,1.3700499E9,-73.99774,40.74653,-73.99917,40.750475,1,1,0.55,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.39413924E9,1.39413936E9,-73.948492,40.777935,-73.94903,40.774112,1,1,0.44,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.34767638E9,1.34767644E9,-73.94946,40.776882,-73.947452,40.77982,1,1,0.4,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.38326274E9,1.38326286E9,-73.983052,40.726482,-73.982157,40.72509,1,3,0.35,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.38791652E9,1.38791664E9,-73.97185,40.786387,-73.974382,40.783555,1,4,0.27,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.37350392E9,1.3735041E9,-73.982587,40.767695,-73.978837,40.763732,1,1,0.37,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.40978142E9,1.40978154E9,-73.982115,40.778597,-73.98137,40.776762,1,2,0.23,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.41654174E9,1.4165418E9,0.0,0.0,0.0,0.0,1,6,0.45,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.37013588E9,1.370136E9,-73.99705,40.720622,-73.99705,40.720622,1,3,0.37,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.3893015E9,1.38930162E9,-73.982022,40.778912,-73.988462,40.77874,1,1,0.48,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.35130752E9,1.35130764E9,-73.964368,40.756192,-73.964887,40.759247,1,1,0.41,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.3749774E9,1.37497752E9,-73.967292,40.753727,-73.972702,40.755735,1,1,0.35,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.41420996E9,1.41421014E9,-73.956135,40.714117,-73.951367,40.71148,1,1,0.43,CRD,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.40009772E9,1.40009778E9,-73.95486,40.805207,-73.95365,40.801852,1,1,0.34,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.40408718E9,1.4040873E9,-73.939887,40.851362,-73.939883,40.847252,1,2,0.35,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.4037273E9,1.40372736E9,-73.96306,40.799297,-73.967523,40.802807,1,3,0.43,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.40692602E9,1.40692614E9,-73.984225,40.728947,-73.981065,40.733317,1,1,0.39,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.34672424E9,1.34672436E9,-73.986862,40.763545,-73.989372,40.762987,1,1,0.34,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.38388434E9,1.38388446E9,-73.984175,40.759512,-73.987998,40.759042,1,6,0.31,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.357854E9,1.35785412E9,-73.98155,40.753007,-73.982625,40.749552,1,6,0.39,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.38204054E9,1.3820406E9,-73.955555,40.782215,-73.961105,40.779212,1,1,0.48,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.37737788E9,1.377378E9,-73.988147,40.732105,-73.991712,40.726907,1,5,0.4,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.38195678E9,1.38195684E9,-73.952687,40.714227,-73.954252,40.71472,1,1,0.3,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.41721536E9,1.41721542E9,-73.96549,40.76284,-73.96094,40.76933,1,1,0.41,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.368567E9,1.36856706E9,-73.975972,40.740317,-73.980887,40.737725,1,1,0.5,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.4057247E9,1.40572482E9,-73.993458,40.746397,-73.993755,40.745757,1,1,0.13,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.37436672E9,1.3743669E9,-73.984427,40.752487,-73.987872,40.754092,1,1,0.33,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.4020002E9,1.40200032E9,-73.95582,40.779207,-73.95477,40.7756,1,1,0.41,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.40719842E9,1.40719854E9,-73.998617,40.745335,-74.001255,40.748117,1,1,0.33,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.41264636E9,1.41264642E9,-73.973352,40.74811,-73.978707,40.743495,1,1,0.5,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.35379422E9,1.35379434E9,-73.981258,40.78158,-73.980035,40.783815,1,2,0.42,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.3610616E9,1.36106172E9,-73.954442,40.82102,-73.956545,40.818272,1,1,0.27,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.37211678E9,1.3721169E9,-73.981052,40.752952,-73.98458,40.74773,1,1,0.44,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.38610278E9,1.38610284E9,-73.971635,40.763615,-73.968528,40.767522,1,1,0.41,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.38446124E9,1.38446148E9,-73.937605,40.758172,-73.93763,40.758187,1,1,0.0,CRD,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.36542168E9,1.36542174E9,-73.953812,40.785422,-73.956377,40.781222,1,1,0.36,CRD,3.5,0.0,0.5,,0.5,0.0,4.5,
VTS,1.37859204E9,1.37859216E9,-74.00224,40.734367,-73.99687,40.734082,1,2,0.31,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.36460088E9,1.364601E9,-74.00234,40.734552,-74.00309,40.73458,1,6,0.12,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.40174886E9,1.40174898E9,-73.961095,40.760717,-73.966872,40.756995,1,1,0.53,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.37359488E9,1.37359494E9,-73.958162,40.764542,-73.960875,40.767292,1,1,0.32,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.37065626E9,1.37065644E9,-73.9821,40.763515,-73.985102,40.763437,1,1,0.3,CRD,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.39258458E9,1.3925847E9,-73.985328,40.76337,-73.981052,40.765935,1,1,0.45,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.40834364E9,1.40834376E9,-73.996232,40.734455,-74.001352,40.736905,1,3,0.42,CRD,3.5,0.0,0.5,,0.5,0.0,4.5,
VTS,1.39251186E9,1.39251198E9,-73.957792,40.721947,-73.95724,40.726682,1,1,0.53,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.4189508E9,1.41895086E9,-73.986428,40.756672,-73.990472,40.751187,1,6,0.49,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.36279062E9,1.36279074E9,-73.987842,40.73813,-73.993247,40.738247,1,2,0.46,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.38731484E9,1.38731496E9,-74.006715,40.741345,-73.99288,40.74302,1,1,0.42,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.3771197E9,1.37711982E9,-73.949572,40.780967,-73.955593,40.779515,1,1,0.48,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.35729504E9,1.35729522E9,-73.96316,40.761913,-73.96813,40.76225,1,1,0.35,CRD,3.5,0.0,0.5,,0.5,0.0,4.5,
VTS,1.36821918E9,1.3682193E9,-73.99747,40.725805,-74.002587,40.728987,1,3,0.38,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.41119154E9,1.41119166E9,-73.956015,40.768015,-73.95736,40.770332,1,6,0.31,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.37738262E9,1.37738274E9,-73.988065,40.73773,-73.9842,40.742935,1,5,0.41,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.41937662E9,1.41937674E9,-73.99975,40.72352,-73.99997,40.72187,1,5,0.07,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.37635464E9,1.37635476E9,-74.001275,40.725212,-74.005833,40.723762,1,1,0.31,CRD,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.39335954E9,1.3933596E9,-73.954342,40.77828,-73.950417,40.780727,1,1,0.37,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.38662202E9,1.38662214E9,-74.002582,40.734097,-74.005172,40.728947,1,5,0.41,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.38705726E9,1.38705738E9,-73.982583,40.73545,-73.986605,40.733137,1,1,0.35,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.36348158E9,1.36348164E9,-73.985477,40.773412,-73.985477,40.773412,1,1,0.47,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.35587496E9,1.35587502E9,-73.985032,40.747622,-73.9867,40.745395,1,2,0.29,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.38706704E9,1.3870671E9,-74.003522,40.748552,-73.999478,40.754125,1,1,0.48,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.3960476E9,1.39604778E9,-73.987945,40.756577,-73.988897,40.75837,1,5,0.15,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.37090208E9,1.37090214E9,-73.982707,40.781942,-73.984675,40.779977,1,5,0.17,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.39292808E9,1.3929282E9,-73.98626,40.756122,-73.98626,40.756122,1,1,0.36,CRD,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.39085364E9,1.39085376E9,-73.952233,40.778132,-73.953815,40.781535,1,1,0.42,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.4144445E9,1.41444456E9,-74.001057,40.747005,-74.005045,40.741492,1,1,0.48,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.39820748E9,1.39820754E9,-73.993678,40.757,-73.998395,40.750427,1,5,0.5,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.36295292E9,1.36295304E9,-73.986338,40.751922,-73.983195,40.756147,1,3,0.45,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.35872502E9,1.35872514E9,-73.99219,40.764095,-73.986462,40.762437,1,1,0.46,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.40227704E9,1.40227716E9,-73.985332,40.756425,-73.988758,40.758692,1,1,0.31,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.35776772E9,1.35776784E9,-73.988205,40.72351,-73.983275,40.730173,1,1,0.6,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.3468023E9,1.34680236E9,-73.98235,40.731292,-73.989735,40.734303,1,1,0.44,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.36131132E9,1.36131144E9,-73.850417,40.837168,-73.850417,40.837168,1,1,0.33,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.41541854E9,1.4154186E9,-73.976273,40.751612,-73.979472,40.746503,1,1,0.4,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.40666724E9,1.40666736E9,-73.958965,40.772262,-73.958165,40.768607,1,5,0.38,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.37274432E9,1.37274438E9,-73.991857,40.754062,-73.985797,40.751737,1,1,0.49,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.36530672E9,1.36530684E9,-73.950337,40.80993,-73.950337,40.80993,1,1,0.49,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.39355802E9,1.39355808E9,-73.917272,40.758192,-73.92472,40.76168,1,1,0.5,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.39121676E9,1.39121682E9,-74.006657,40.74426,-74.002775,40.749727,1,1,0.45,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.37185476E9,1.37185488E9,-73.969267,40.760467,-73.963307,40.757735,1,1,0.44,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.35076914E9,1.3507692E9,-73.976485,40.765855,-73.976485,40.765855,1,5,0.37,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.35433716E9,1.35433728E9,-74.003175,40.71785,-74.00433,40.716432,1,5,0.54,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.40217468E9,1.4021748E9,-73.947617,40.76432,-73.952352,40.75886,1,1,0.5,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.41791718E9,1.4179173E9,-74.007447,40.717875,-74.003535,40.719927,1,5,0.36,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.35379626E9,1.35379638E9,-73.97602,40.748745,-73.972218,40.75147,1,1,0.37,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.39526868E9,1.3952688E9,-73.918063,40.703652,-73.922358,40.702322,1,1,0.35,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.37126034E9,1.37126046E9,-73.922602,40.767572,-73.92609,40.771942,1,1,0.49,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.39776864E9,1.39776876E9,-74.002475,40.739617,-73.997447,40.737635,1,1,0.31,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.37020932E9,1.37020938E9,-73.988777,40.753547,-73.991305,40.749615,1,5,0.38,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.35137346E9,1.35137364E9,-73.982477,40.751987,-73.984532,40.748507,1,1,0.38,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.38213162E9,1.38213168E9,-73.954262,40.780877,-73.95693,40.77493,1,1,0.55,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.40676318E9,1.40676324E9,-73.952492,40.772632,-73.949242,40.776987,1,1,0.43,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.35474642E9,1.35474654E9,-73.981483,40.780875,-73.978572,40.777352,1,1,0.45,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.35856392E9,1.35856404E9,-73.9891,40.72314,-73.993513,40.72166,1,5,0.38,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.3509615E9,1.35096168E9,-73.951705,40.773668,-73.948828,40.77407,1,2,0.24,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.38949698E9,1.38949704E9,-73.988145,40.723657,-73.9844,40.728945,1,1,0.44,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.35802746E9,1.35802758E9,-73.952963,40.780215,-73.952963,40.780215,1,1,0.25,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.4169561E9,1.41695616E9,-73.98683,40.725017,-73.982372,40.727962,1,3,0.41,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.4087478E9,1.40874792E9,-74.007848,40.715077,-74.00375,40.719082,1,5,0.4,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.34828916E9,1.34828928E9,-73.992325,40.74874,-73.996267,40.743312,1,1,0.43,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.37332398E9,1.3733241E9,-73.95577,40.776232,-73.956387,40.780822,1,1,0.46,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.35864354E9,1.35864366E9,-73.963087,40.711765,-73.96667,40.714712,1,1,0.04,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.3493091E9,1.34930922E9,-73.99003,40.719,-73.982727,40.716035,1,1,0.48,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.394061E9,1.39406112E9,-73.991313,40.739082,-73.998312,40.742077,1,1,0.43,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.36158426E9,1.36158438E9,-74.002597,40.739592,-74.003612,40.742647,1,2,0.33,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.36234188E9,1.36234194E9,-73.955138,40.689737,-73.955985,40.693897,1,1,0.44,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.38854412E9,1.38854418E9,-73.945735,40.801697,-73.950213,40.795487,1,5,0.53,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.39622814E9,1.39622826E9,-73.96037,40.76168,-73.956865,40.766702,1,1,0.48,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.38463998E9,1.3846401E9,-73.98044,40.7387,-73.984733,40.732717,1,2,0.49,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.39009644E9,1.39009656E9,-73.97098,40.762482,-73.973265,40.76019,1,1,0.44,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.34757576E9,1.34757588E9,-74.006363,40.738222,-74.005917,40.740212,1,1,0.16,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.40081046E9,1.40081058E9,-73.950115,40.792817,-73.9457,40.798907,1,1,0.51,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.4110155E9,1.41101556E9,-73.990967,40.749497,-73.994427,40.745247,1,1,0.39,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.3697721E9,1.36977222E9,-73.958892,40.702162,-73.95899,40.704662,1,1,0.2,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.39730946E9,1.39730952E9,-73.991197,40.727832,-73.98721,40.733252,1,1,0.44,CRD,3.5,0.0,0.5,,0.5,0.0,4.5,
VTS,1.35520992E9,1.35521004E9,-73.974917,40.752905,-73.978797,40.747452,1,1,0.05,CRD,3.5,0.0,0.5,,0.5,0.0,4.5,
VTS,1.40253144E9,1.40253162E9,-73.991145,40.755407,-73.989497,40.75668,1,1,0.12,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.40804934E9,1.40804946E9,-74.000527,40.742922,-74.005715,40.745727,1,3,0.37,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.39553766E9,1.39553772E9,0.0,0.0,0.0,0.0,1,1,0.52,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.3923474E9,1.39234758E9,-73.988942,40.729017,-73.981375,40.729047,1,1,0.54,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.36942632E9,1.36942644E9,40.76848,-73.993047,40.763597,-73.996387,1,5,0.39,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.40442048E9,1.40442054E9,0.0,0.0,-73.95458,40.77394,1,1,0.44,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.35448746E9,1.35448758E9,-73.987675,40.754685,-73.990652,40.750992,1,4,0.32,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.38144912E9,1.38144924E9,-73.9618,40.80096,-73.964418,40.802145,1,2,0.33,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.3582062E9,1.35820626E9,-74.000595,40.737342,-74.000602,40.737322,1,1,0.31,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.41052188E9,1.410522E9,-74.000665,40.725655,-74.002475,40.726562,1,1,0.28,CRD,3.5,0.0,0.5,,0.5,0.0,4.5,
VTS,1.36787814E9,1.36787832E9,-74.00938,40.704675,-74.005908,40.710752,1,2,0.51,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.35864204E9,1.35864216E9,-73.981542,40.724737,-73.982742,40.72724,1,6,0.31,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.36139406E9,1.36139418E9,-73.981742,40.781137,-73.985682,40.778635,1,2,0.55,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.35396672E9,1.35396684E9,-73.966595,40.764337,-73.979873,40.76355,1,1,0.29,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.38178098E9,1.3817811E9,-73.969132,40.763682,-73.967217,40.763567,1,1,0.46,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.3531218E9,1.35312186E9,-73.988222,40.731855,-73.990808,40.733962,1,1,0.34,CRD,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.37738532E9,1.37738544E9,-74.005962,40.740025,-74.005042,40.740777,1,5,0.1,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.34767596E9,1.34767614E9,-73.98729,40.729332,-73.988312,40.731757,1,1,0.28,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.34879106E9,1.34879112E9,-73.955718,40.768435,-73.950722,40.771545,1,2,0.53,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.36605972E9,1.36605984E9,-73.997807,40.73519,-73.997807,40.73519,1,1,0.52,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.37371266E9,1.37371278E9,-73.959543,40.777045,-73.95608,40.781702,1,1,0.39,CRD,3.5,0.0,0.5,,0.5,0.0,4.5,
VTS,1.36332684E9,1.3633269E9,-73.966257,40.770522,-73.963937,40.773852,1,6,0.41,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.41127224E9,1.41127242E9,-73.96316,40.64935,-73.95911,40.65196,1,2,0.32,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.40710728E9,1.4071074E9,-73.973902,40.76235,-73.974337,40.762737,1,3,0.39,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
VTS,1.3737759E9,1.37377602E9,-73.99531,40.724987,-73.99024,40.723312,1,5,0.31,CSH,3.5,0.5,0.5,,0.0,0.0,4.5,
